,protein_id,namespace,phage_id,description,isPhage,struc_cluster_id,struc_cluster_size
4748,YP_007112588.1,biological_process,NC_019723,DnaB-like replicative helicase,True,704,53
4751,QXV78418.1,biological_process,MZ501064,DNA primase/helicase,True,704,53
4752,XPK40927.1,biological_process,PQ850602,DNA primase/helicase,True,704,53
4753,XPK40416.1,biological_process,PQ850595,DNA primase/helicase,True,704,53
4754,QXV80876.1,biological_process,MZ501081,DNA primase/helicase,True,704,53
4755,XPK42550.1,biological_process,PQ850620,DNA primase/helicase,True,704,53
4758,QXV83181.1,biological_process,MZ501096,replicative helicase,True,704,53
4759,QXV85988.1,biological_process,MZ501113,replicative helicase,True,704,53
4735,NP_418476.1,biological_process,NC_000913.3,replicative DNA helicase,False,704,53
4734,YP_006543.1,biological_process,NC_005856.1,DnaB-like replicative helicase,True,704,53
4761,QXV76981.1,biological_process,MZ501056,replicative helicase,True,704,53
4732,NP_418476.1,biological_process,NC_000913.3,replicative DNA helicase,False,704,53
4773,NP_418476.1,biological_process,NC_000913.3,replicative DNA helicase,False,704,53
4736,QXV76821.1,biological_process,MZ501055,DNA primase/helicase,True,704,53
4770,QXV78591.1,biological_process,MZ501065,replicative helicase,True,704,53
11098,QXV84890.1,biological_process,MZ501106,replicative helicase,True,704,53
11099,QXV79142.1,biological_process,MZ501067,replicative helicase,True,704,53
11100,QXV76821.1,molecular_function,MZ501055,DNA primase/helicase,True,704,53
4771,QXV80652.1,biological_process,MZ501078,DNA primase/helicase,True,704,53
11102,XPK40927.1,molecular_function,PQ850602,DNA primase/helicase,True,704,53
11103,XPK40416.1,molecular_function,PQ850595,DNA primase/helicase,True,704,53
11104,QXV80876.1,molecular_function,MZ501081,DNA primase/helicase,True,704,53
11105,XPK42550.1,molecular_function,PQ850620,DNA primase/helicase,True,704,53
11106,XPK40877.1,molecular_function,PQ850601,DNA primase/helicase,True,704,53
11107,NP_041975.1,molecular_function,NC_001604,DNA primase/helicase,True,704,53
11097,QXV76003.1,biological_process,MZ501050,replicative helicase,True,704,53
11108,QXV80652.1,molecular_function,MZ501078,DNA primase/helicase,True,704,53
9218,QXV80652.1,molecular_function,MZ501078,DNA primase/helicase,True,704,53
9217,NP_041975.1,molecular_function,NC_001604,DNA primase/helicase,True,704,53
9214,XPK40877.1,molecular_function,PQ850601,DNA primase/helicase,True,704,53
9213,XPK42550.1,molecular_function,PQ850620,DNA primase/helicase,True,704,53
9212,QXV80876.1,molecular_function,MZ501081,DNA primase/helicase,True,704,53
9211,XPK40416.1,molecular_function,PQ850595,DNA primase/helicase,True,704,53
9210,XPK40927.1,molecular_function,PQ850602,DNA primase/helicase,True,704,53
9209,QXV78418.1,molecular_function,MZ501064,DNA primase/helicase,True,704,53
9203,QXV76821.1,molecular_function,MZ501055,DNA primase/helicase,True,704,53
11109,NP_041977.1,molecular_function,NC_001604,DNA primase/helicase,True,704,53
9227,NP_041977.1,molecular_function,NC_001604,DNA primase/helicase,True,704,53
11096,QXV78863.1,biological_process,MZ501066,replicative helicase,True,704,53
11101,QXV78418.1,molecular_function,MZ501064,DNA primase/helicase,True,704,53
11089,QXV76981.1,biological_process,MZ501056,replicative helicase,True,704,53
11087,QXV83181.1,biological_process,MZ501096,replicative helicase,True,704,53
11086,AYD82636.1,biological_process,MH751506.1,helicase,True,704,53
11095,AXN58080.1,biological_process,MH550421.1,helicase,True,704,53
11094,QXV78591.1,biological_process,MZ501065,replicative helicase,True,704,53
11093,QXV83516.1,biological_process,MZ501098,replicative helicase,True,704,53
11092,QXV76362.1,biological_process,MZ501052,replicative helicase,True,704,53
11091,QXV75427.1,biological_process,MZ501046,replicative helicase,True,704,53
11090,QXV75147.1,biological_process,MZ501047,replicative helicase,True,704,53
11085,NP_049654.1,biological_process,NC_000866.4,AAA family ATPase,True,704,53
11084,QXV82132.1,biological_process,MZ501089,replicative helicase,True,704,53
11088,QXV85988.1,biological_process,MZ501113,replicative helicase,True,704,53
3230,NP_415478.1,biological_process,NC_000913.3,cell division inhibitor SulA,False,711,5
2800,NP_415786.1,biological_process,NC_000913.3,cobinamide/cobalamin adenosyltransferase,False,711,5
2168,XPK40753.1,molecular_function,PQ850599,DnaC-like helicase loader,True,711,5
2169,NP_418781.1,molecular_function,NC_000913.3,DNA replication protein DnaC,False,711,5
2167,NP_415878.1,molecular_function,NC_000913.3,putative ATP-binding protein YdaV,False,711,5
5450,NP_418807.4,molecular_function,NC_000913.3,DNA-binding transcriptional repressor/NMN adenylyltransferase NadR,False,734,9
8148,NP_415008.1,biological_process,NC_000913.3,ferrochelatase,False,734,9
7537,NP_418807.4,biological_process,NC_000913.3,DNA-binding transcriptional repressor/NMN adenylyltransferase NadR,False,734,9
7538,QXV85325.1,biological_process,MZ501109,putative nicotinamide-nucleotide adenylyltransferase,True,734,9
3429,QXV79692.1,biological_process,MZ501072,putative nicotinamide-nucleotide adenylyltransferase,True,734,9
3425,QXV85325.1,biological_process,MZ501109,putative nicotinamide-nucleotide adenylyltransferase,True,734,9
3424,NP_418807.4,biological_process,NC_000913.3,DNA-binding transcriptional repressor/NMN adenylyltransferase NadR,False,734,9
731,NP_415008.1,biological_process,NC_000913.3,ferrochelatase,False,734,9
3432,QXV84639.1,biological_process,MZ501105,putative nicotinamide-nucleotide adenylyltransferase,True,734,9
7542,QXV84639.1,biological_process,MZ501105,putative nicotinamide-nucleotide adenylyltransferase,True,734,9
3430,QXV80442.1,biological_process,MZ501076,putative nicotinamide-nucleotide adenylyltransferase,True,734,9
3431,QXV85161.1,biological_process,MZ501108,putative nicotinamide-nucleotide adenylyltransferase,True,734,9
4318,NP_418807.4,biological_process,NC_000913.3,DNA-binding transcriptional repressor/NMN adenylyltransferase NadR,False,734,9
7539,QXV79692.1,biological_process,MZ501072,putative nicotinamide-nucleotide adenylyltransferase,True,734,9
7541,QXV85161.1,biological_process,MZ501108,putative nicotinamide-nucleotide adenylyltransferase,True,734,9
7540,QXV80442.1,biological_process,MZ501076,putative nicotinamide-nucleotide adenylyltransferase,True,734,9
3560,NP_415890.2,molecular_function,NC_000913.3,putative prophage side tail fiber protein StfR,False,751,7
3577,YP_006502.1,biological_process,NC_005856.1,tail fiber protein,True,751,7
5384,QXV81312.1,biological_process,MZ501083,hypothetical protein,True,752,38
5381,QXV79977.1,biological_process,MZ501073,hypothetical protein,True,752,38
5382,QXV85706.1,biological_process,MZ501111,hypothetical protein,True,752,38
5383,QXV81089.1,biological_process,MZ501082,hypothetical protein,True,752,38
5993,NP_418791.1,molecular_function,NC_000913.3,pyrimidine 5'-nucleotidase YjjG,False,752,38
5386,QXV75739.1,biological_process,MZ501048,hypothetical protein,True,752,38
5387,QXV76760.1,biological_process,MZ501054,hypothetical protein,True,752,38
5385,QXV77659.1,biological_process,MZ501060,hypothetical protein,True,752,38
5388,QXV82933.1,biological_process,MZ501094,hypothetical protein,True,752,38
5389,QXV77867.1,biological_process,MZ501061,hypothetical protein,True,752,38
5390,QXV82707.1,biological_process,MZ501093,hypothetical protein,True,752,38
5391,QXV84269.1,biological_process,MZ501102,hypothetical protein,True,752,38
5392,QXV78096.1,biological_process,MZ501062,hypothetical protein,True,752,38
238,QXV79052.1,biological_process,MZ501067,aerobic NDP reductase B subunit,True,760,46
237,NP_049841.1,biological_process,NC_000866.4,ribonucleotide reductase class Ia beta subunit,True,760,46
236,AXN58262.1,biological_process,MH550421.1,ribonucleotide reductase B subunit,True,760,46
235,QXV83430.1,biological_process,MZ501098,aerobic NDP reductase B subunit,True,760,46
234,YP_006922.1,biological_process,NC_005859.1,"putative aerobic ribonucleoside diphosphate reductase, small subunit",True,760,46
233,NP_416738.1,biological_process,NC_000913.3,ribonucleoside-diphosphate reductase 1 subunit beta,False,760,46
9509,QXV80075.1,biological_process,MZ501074,ribonucleoside diphosphate reductase beta subunit,True,760,46
9511,QXV85900.1,biological_process,MZ501113,aerobic NDP reductase B subunit,True,760,46
9510,QXV78504.1,biological_process,MZ501065,aerobic NDP reductase B subunit,True,760,46
239,QXV85700.1,biological_process,MZ501111,class I NTP reductase beta subunit,True,760,46
9508,QXV78773.1,biological_process,MZ501066,aerobic NDP reductase B subunit,True,760,46
9507,QXV85131.1,biological_process,MZ501108,ribonucleoside diphosphate reductase beta subunit,True,760,46
232,QXV84799.1,biological_process,MZ501106,aerobic NDP reductase B subunit,True,760,46
240,QXV77861.1,biological_process,MZ501061,class I NTP reductase beta subunit,True,760,46
244,QXV85303.1,biological_process,MZ501109,ribonucleoside diphosphate reductase beta subunit,True,760,46
242,QXV81083.1,biological_process,MZ501082,class I NTP reductase beta subunit,True,760,46
243,QXV79971.1,biological_process,MZ501073,class I NTP reductase beta subunit,True,760,46
9506,QXV81755.1,biological_process,MZ501086,ribonucleotide reductase beta subunit,True,760,46
245,QXV76907.1,biological_process,MZ501056,aerobic NDP reductase B subunit,True,760,46
246,QXV75339.1,biological_process,MZ501046,aerobic NDP reductase B subunit,True,760,46
247,QXV82044.1,biological_process,MZ501089,aerobic NDP reductase B subunit,True,760,46
248,QXV79667.1,biological_process,MZ501072,ribonucleoside diphosphate reductase beta subunit,True,760,46
249,QXV84364.1,biological_process,MZ501103,ribonucleoside diphosphate reductase beta subunit,True,760,46
250,QXV84617.1,biological_process,MZ501105,ribonucleoside diphosphate reductase beta subunit,True,760,46
251,QXV81755.1,biological_process,MZ501086,ribonucleotide reductase beta subunit,True,760,46
252,QXV85131.1,biological_process,MZ501108,ribonucleoside diphosphate reductase beta subunit,True,760,46
253,QXV78773.1,biological_process,MZ501066,aerobic NDP reductase B subunit,True,760,46
254,QXV80075.1,biological_process,MZ501074,ribonucleoside diphosphate reductase beta subunit,True,760,46
255,QXV78504.1,biological_process,MZ501065,aerobic NDP reductase B subunit,True,760,46
241,QXV78090.1,biological_process,MZ501062,class I NTP reductase beta subunit,True,760,46
9505,QXV84617.1,biological_process,MZ501105,ribonucleoside diphosphate reductase beta subunit,True,760,46
9501,QXV75339.1,biological_process,MZ501046,aerobic NDP reductase B subunit,True,760,46
9503,QXV79667.1,biological_process,MZ501072,ribonucleoside diphosphate reductase beta subunit,True,760,46
6198,QXV81306.1,molecular_function,MZ501083,class I NTP reductase beta subunit,True,760,46
6199,QXV82701.1,molecular_function,MZ501093,class I NTP reductase beta subunit,True,760,46
6200,QXV82927.1,molecular_function,MZ501094,class I NTP reductase beta subunit,True,760,46
6201,QXV85900.1,molecular_function,MZ501113,aerobic NDP reductase B subunit,True,760,46
6202,QXV77653.1,molecular_function,MZ501060,class I NTP reductase beta subunit,True,760,46
6203,QXV75917.1,molecular_function,MZ501050,aerobic NDP reductase B subunit,True,760,46
6204,NP_417162.1,molecular_function,NC_000913.3,ribonucleoside-diphosphate reductase 2 subunit beta,False,760,46
6205,AYD82819.1,molecular_function,MH751506.1,ribonucleotide reductase B subunit,True,760,46
6206,QXV78349.1,molecular_function,MZ501063,class I NTP reductase beta subunit,True,760,46
6207,QXV81560.1,molecular_function,MZ501084,class I NTP reductase beta subunit,True,760,46
6208,QXV83094.1,molecular_function,MZ501096,aerobic NDP reductase B subunit,True,760,46
6209,QXV75068.1,molecular_function,MZ501047,aerobic NDP reductase B subunit,True,760,46
6210,QXV84263.1,molecular_function,MZ501102,class I NTP reductase beta subunit,True,760,46
6211,QXV83954.1,molecular_function,MZ501100,class I NTP reductase beta subunit,True,760,46
6212,QXV80415.1,molecular_function,MZ501076,ribonucleoside diphosphate reductase beta subunit,True,760,46
6213,QXV77270.1,molecular_function,MZ501058,ribonucleoside diphosphate reductase beta subunit,True,760,46
9195,NP_417162.1,biological_process,NC_000913.3,ribonucleoside-diphosphate reductase 2 subunit beta,False,760,46
9502,QXV82044.1,biological_process,MZ501089,aerobic NDP reductase B subunit,True,760,46
256,QXV75733.1,biological_process,MZ501048,class I NTP reductase beta subunit,True,760,46
9500,QXV76907.1,biological_process,MZ501056,aerobic NDP reductase B subunit,True,760,46
9499,QXV85303.1,biological_process,MZ501109,ribonucleoside diphosphate reductase beta subunit,True,760,46
6216,QXV76274.1,molecular_function,MZ501052,aerobic NDP reductase B subunit,True,760,46
6215,QXV76754.1,molecular_function,MZ501054,class I NTP reductase beta subunit,True,760,46
9504,QXV84364.1,biological_process,MZ501103,ribonucleoside diphosphate reductase beta subunit,True,760,46
6214,QXV80242.1,molecular_function,MZ501075,ribonucleoside diphosphate reductase beta subunit,True,760,46
9497,NP_049841.1,biological_process,NC_000866.4,ribonucleotide reductase class Ia beta subunit,True,760,46
9496,AXN58262.1,biological_process,MH550421.1,ribonucleotide reductase B subunit,True,760,46
9495,QXV83430.1,biological_process,MZ501098,aerobic NDP reductase B subunit,True,760,46
9494,YP_006922.1,biological_process,NC_005859.1,"putative aerobic ribonucleoside diphosphate reductase, small subunit",True,760,46
9493,NP_416738.1,biological_process,NC_000913.3,ribonucleoside-diphosphate reductase 1 subunit beta,False,760,46
9492,QXV84799.1,biological_process,MZ501106,aerobic NDP reductase B subunit,True,760,46
9498,QXV79052.1,biological_process,MZ501067,aerobic NDP reductase B subunit,True,760,46
257,QXV81306.1,biological_process,MZ501083,class I NTP reductase beta subunit,True,760,46
261,QXV77653.1,biological_process,MZ501060,class I NTP reductase beta subunit,True,760,46
259,QXV82927.1,biological_process,MZ501094,class I NTP reductase beta subunit,True,760,46
6174,NP_416738.1,molecular_function,NC_000913.3,ribonucleoside-diphosphate reductase 1 subunit beta,False,760,46
258,QXV82701.1,biological_process,MZ501093,class I NTP reductase beta subunit,True,760,46
6176,QXV83430.1,molecular_function,MZ501098,aerobic NDP reductase B subunit,True,760,46
6177,AXN58262.1,molecular_function,MH550421.1,ribonucleotide reductase B subunit,True,760,46
6178,NP_049841.1,molecular_function,NC_000866.4,ribonucleotide reductase class Ia beta subunit,True,760,46
6179,QXV79052.1,molecular_function,MZ501067,aerobic NDP reductase B subunit,True,760,46
6180,QXV85700.1,molecular_function,MZ501111,class I NTP reductase beta subunit,True,760,46
6181,QXV77861.1,molecular_function,MZ501061,class I NTP reductase beta subunit,True,760,46
6182,QXV78090.1,molecular_function,MZ501062,class I NTP reductase beta subunit,True,760,46
6183,QXV81083.1,molecular_function,MZ501082,class I NTP reductase beta subunit,True,760,46
6184,QXV79971.1,molecular_function,MZ501073,class I NTP reductase beta subunit,True,760,46
6185,QXV85303.1,molecular_function,MZ501109,ribonucleoside diphosphate reductase beta subunit,True,760,46
6173,QXV84799.1,molecular_function,MZ501106,aerobic NDP reductase B subunit,True,760,46
6186,QXV76907.1,molecular_function,MZ501056,aerobic NDP reductase B subunit,True,760,46
4811,NP_415906.1,biological_process,NC_000913.3,"phenylacetyl-CoA 1,2-epoxidase, monooxygenase subunit",False,760,46
4812,NP_415908.1,biological_process,NC_000913.3,"phenylacetyl-CoA 1,2-epoxidase, structural subunit",False,760,46
6187,QXV75339.1,molecular_function,MZ501046,aerobic NDP reductase B subunit,True,760,46
6188,QXV82044.1,molecular_function,MZ501089,aerobic NDP reductase B subunit,True,760,46
5959,NP_415906.1,biological_process,NC_000913.3,"phenylacetyl-CoA 1,2-epoxidase, monooxygenase subunit",False,760,46
6189,QXV79667.1,molecular_function,MZ501072,ribonucleoside diphosphate reductase beta subunit,True,760,46
